energy_cost,reheat_kwh,holding_min,poured_batches,missing_batches,peak_kw,solar_saving,seed,mode,n_gen,pop_size,tier,wall_time_sec
28051.114433333336,0.0,0.0,12,0,1371.0572400848046,909.0202333333342,42,service,100,80,bridge,87.32
28051.114433333336,0.0,0.0,12,0,1371.0572400848046,909.0202333333342,0,service,100,80,bridge,97.17
28051.114433333336,0.0,0.0,12,0,1371.0572400848046,909.0202333333342,1,service,100,80,bridge,93.73
