parameter,value,best_fitness,final_fitness,convergence_generation,diversity_maintenance,execution_time,fitness_improvement,convergence_rate
num_generations,50,889330.75,889330.75,22,0.0,19.674063205718994,0.9997092065133277,152869972.71598384
num_generations,100,889330.75,889330.75,22,0.0,43.85590410232544,0.9997092065133277,152869972.71598384
num_generations,150,889330.75,889330.75,22,0.0,68.54948019981384,0.9997092065133277,152869972.71598384
num_generations,200,889330.75,889330.75,22,0.0,92.13949489593506,0.9997092065133277,152869972.71598384
